"state","date","fips","cumulative_cases","cumulative_deaths","lag_cases","lag_deaths","cases_is_cumulative","dth_is_cumulative","lead_cases","lead_deaths","lead2_cases","lead2_deaths","cases","deaths"
"Virginia",2020-05-11,"51",25070,850,24081,839,1,1,25800,891,26746,927,989,11
"Virginia",2020-05-12,"51",25800,891,25070,850,1,1,26746,927,27813,955,730,41
"Virginia",2020-05-13,"51",26746,927,25800,891,1,1,27813,955,28672,977,946,36
"Virginia",2020-05-14,"51",27813,955,26746,927,1,1,28672,977,29683,1002,1067,28
"Virginia",2020-05-15,"51",28672,977,27813,955,1,1,29683,1002,30388,1009,859,22
"Virginia",2020-05-16,"51",29683,1002,28672,977,1,1,30388,1009,31140,1014,1011,25
"Virginia",2020-05-17,"51",30388,1009,29683,1002,1,1,31140,1014,32145,1041,705,7
"Virginia",2020-05-18,"51",31140,1014,30388,1009,1,1,32145,1041,32908,1074,752,5
"Virginia",2020-05-19,"51",32145,1041,31140,1014,1,1,32908,1074,34137,1099,1005,27
"Virginia",2020-05-20,"51",32908,1074,32145,1041,1,1,34137,1099,34950,1136,763,33
"Virginia",2020-05-21,"51",34137,1099,32908,1074,1,1,34950,1136,35749,1159,1229,25
"Virginia",2020-05-22,"51",34950,1136,34137,1099,1,1,35749,1159,36244,1171,813,37
"Virginia",2020-05-23,"51",35749,1159,34950,1136,1,1,36244,1171,37727,1208,799,23
"Virginia",2020-05-24,"51",36244,1171,35749,1159,1,1,37727,1208,39342,1236,495,12
"Virginia",2020-05-25,"51",37727,1208,36244,1171,1,1,39342,1236,40249,1281,1483,37
"Virginia",2020-05-26,"51",39342,1236,37727,1208,1,1,40249,1281,41401,1338,1615,28
"Virginia",2020-05-27,"51",40249,1281,39342,1236,1,1,41401,1338,42533,1358,907,45
"Virginia",2020-05-28,"51",41401,1338,40249,1281,1,1,42533,1358,43611,1370,1152,57
"Virginia",2020-05-29,"51",42533,1358,41401,1338,1,1,43611,1370,44607,1375,1132,20
"Virginia",2020-05-30,"51",43611,1370,42533,1358,1,1,44607,1375,45398,1392,1078,12
"Virginia",2020-05-31,"51",44607,1375,43611,1370,1,1,45398,1392,46239,1407,996,5
"Virginia",2020-06-01,"51",45398,1392,44607,1375,1,1,46239,1407,46905,1428,791,17
"Virginia",2020-06-02,"51",46239,1407,45398,1392,1,1,46905,1428,47856,1445,841,15
"Virginia",2020-06-03,"51",46905,1428,46239,1407,1,1,47856,1445,48532,1453,666,21
"Virginia",2020-06-04,"51",47856,1445,46905,1428,1,1,48532,1453,NA,NA,951,17
"Virginia",2020-06-05,"51",48532,1453,47856,1445,1,1,NA,NA,NA,NA,676,8
"Washington",2020-01-21,"53",1,0,NA,NA,NA,NA,1,0,1,0,NA,NA
"Washington",2020-01-22,"53",1,0,1,0,1,1,1,0,1,0,0,0
"Washington",2020-01-23,"53",1,0,1,0,1,1,1,0,1,0,0,0
"Washington",2020-01-24,"53",1,0,1,0,1,1,1,0,1,0,0,0
"Washington",2020-01-25,"53",1,0,1,0,1,1,1,0,1,0,0,0
"Washington",2020-01-26,"53",1,0,1,0,1,1,1,0,1,0,0,0
"Washington",2020-01-27,"53",1,0,1,0,1,1,1,0,1,0,0,0
"Washington",2020-01-28,"53",1,0,1,0,1,1,1,0,1,0,0,0
"Washington",2020-01-29,"53",1,0,1,0,1,1,1,0,1,0,0,0
"Washington",2020-01-30,"53",1,0,1,0,1,1,1,0,1,0,0,0
"Washington",2020-01-31,"53",1,0,1,0,1,1,1,0,1,0,0,0
"Washington",2020-02-01,"53",1,0,1,0,1,1,1,0,1,0,0,0
"Washington",2020-02-02,"53",1,0,1,0,1,1,1,0,1,0,0,0
"Washington",2020-02-03,"53",1,0,1,0,1,1,1,0,1,0,0,0
"Washington",2020-02-04,"53",1,0,1,0,1,1,1,0,1,0,0,0
"Washington",2020-02-05,"53",1,0,1,0,1,1,1,0,1,0,0,0
"Washington",2020-02-06,"53",1,0,1,0,1,1,1,0,1,0,0,0
"Washington",2020-02-07,"53",1,0,1,0,1,1,1,0,1,0,0,0
"Washington",2020-02-08,"53",1,0,1,0,1,1,1,0,1,0,0,0
"Washington",2020-02-09,"53",1,0,1,0,1,1,1,0,1,0,0,0
"Washington",2020-02-10,"53",1,0,1,0,1,1,1,0,1,0,0,0
"Washington",2020-02-11,"53",1,0,1,0,1,1,1,0,1,0,0,0
"Washington",2020-02-12,"53",1,0,1,0,1,1,1,0,1,0,0,0
"Washington",2020-02-13,"53",1,0,1,0,1,1,1,0,1,0,0,0
"Washington",2020-02-14,"53",1,0,1,0,1,1,1,0,1,0,0,0
"Washington",2020-02-15,"53",1,0,1,0,1,1,1,0,1,0,0,0
"Washington",2020-02-16,"53",1,0,1,0,1,1,1,0,1,0,0,0
"Washington",2020-02-17,"53",1,0,1,0,1,1,1,0,1,0,0,0
"Washington",2020-02-18,"53",1,0,1,0,1,1,1,0,1,0,0,0
"Washington",2020-02-19,"53",1,0,1,0,1,1,1,0,1,0,0,0
"Washington",2020-02-20,"53",1,0,1,0,1,1,1,0,1,0,0,0
"Washington",2020-02-21,"53",1,0,1,0,1,1,1,0,1,0,0,0
"Washington",2020-02-22,"53",1,0,1,0,1,1,1,0,5,0,0,0
"Washington",2020-02-23,"53",1,0,1,0,1,1,5,0,5,0,0,0
"Washington",2020-02-24,"53",5,0,1,0,1,1,5,0,5,0,4,0
"Washington",2020-02-25,"53",5,0,5,0,1,1,5,0,5,0,0,0
"Washington",2020-02-26,"53",5,0,5,0,1,1,5,0,7,0,0,0
"Washington",2020-02-27,"53",5,0,5,0,1,1,7,0,10,1,0,0
"Washington",2020-02-28,"53",7,0,5,0,1,1,10,1,17,3,2,0
"Washington",2020-02-29,"53",10,1,7,0,1,1,17,3,23,6,3,1
"Washington",2020-03-01,"53",17,3,10,1,1,1,23,6,32,10,7,2
"Washington",2020-03-02,"53",23,6,17,3,1,1,32,10,47,11,6,3
"Washington",2020-03-03,"53",32,10,23,6,1,1,47,11,75,11,9,4
"Washington",2020-03-04,"53",47,11,32,10,1,1,75,11,86,12,15,1
"Washington",2020-03-05,"53",75,11,47,11,1,1,86,12,110,16,28,0
"Washington",2020-03-06,"53",86,12,75,11,1,1,110,16,141,19,11,1
"Washington",2020-03-07,"53",110,16,86,12,1,1,141,19,179,22,24,4
"Washington",2020-03-08,"53",141,19,110,16,1,1,179,22,279,24,31,3
"Washington",2020-03-09,"53",179,22,141,19,1,1,279,24,338,29,38,3
"Washington",2020-03-10,"53",279,24,179,22,1,1,338,29,419,32,100,2
"Washington",2020-03-11,"53",338,29,279,24,1,1,419,32,511,37,59,5
"Washington",2020-03-12,"53",419,32,338,29,1,1,511,37,609,40,81,3
"Washington",2020-03-13,"53",511,37,419,32,1,1,609,40,675,42,92,5
"Washington",2020-03-14,"53",609,40,511,37,1,1,675,42,794,48,98,3
"Washington",2020-03-15,"53",675,42,609,40,1,1,794,48,908,54,66,2
"Washington",2020-03-16,"53",794,48,675,42,1,1,908,54,1026,68,119,6
"Washington",2020-03-17,"53",908,54,794,48,1,1,1026,68,1228,75,114,6
"Washington",2020-03-18,"53",1026,68,908,54,1,1,1228,75,1404,83,118,14
"Washington",2020-03-19,"53",1228,75,1026,68,1,1,1404,83,1655,95,202,7
"Washington",2020-03-20,"53",1404,83,1228,75,1,1,1655,95,1844,97,176,8
"Washington",2020-03-21,"53",1655,95,1404,83,1,1,1844,97,2101,110,251,12
"Washington",2020-03-22,"53",1844,97,1655,95,1,1,2101,110,2469,123,189,2
"Washington",2020-03-23,"53",2101,110,1844,97,1,1,2469,123,2585,130,257,13
"Washington",2020-03-24,"53",2469,123,2101,110,1,1,2585,130,3208,151,368,13
"Washington",2020-03-25,"53",2585,130,2469,123,1,1,3208,151,3770,177,116,7
"Washington",2020-03-26,"53",3208,151,2585,130,1,1,3770,177,4311,191,623,21
"Washington",2020-03-27,"53",3770,177,3208,151,1,1,4311,191,4896,207,562,26
"Washington",2020-03-28,"53",4311,191,3770,177,1,1,4896,207,5179,221,541,14
"Washington",2020-03-29,"53",4896,207,4311,191,1,1,5179,221,5292,226,585,16
"Washington",2020-03-30,"53",5179,221,4896,207,1,1,5292,226,5588,249,283,14
"Washington",2020-03-31,"53",5292,226,5179,221,1,1,5588,249,6585,272,113,5
"Washington",2020-04-01,"53",5588,249,5292,226,1,1,6585,272,6966,293,296,23
"Washington",2020-04-02,"53",6585,272,5588,249,1,1,6966,293,7498,318,997,23
"Washington",2020-04-03,"53",6966,293,6585,272,1,1,7498,318,7984,344,381,21
"Washington",2020-04-04,"53",7498,318,6966,293,1,1,7984,344,8384,383,532,25
"Washington",2020-04-05,"53",7984,344,7498,318,1,1,8384,383,8682,409,486,26
"Washington",2020-04-06,"53",8384,383,7984,344,1,1,8682,409,9097,430,400,39
"Washington",2020-04-07,"53",8682,409,8384,383,1,1,9097,430,9608,456,298,26
"Washington",2020-04-08,"53",9097,430,8682,409,1,1,9608,456,9887,483,415,21
"Washington",2020-04-09,"53",9608,456,9097,430,1,1,9887,483,10224,498,511,26
"Washington",2020-04-10,"53",9887,483,9608,456,1,1,10224,498,10411,511,279,27
"Washington",2020-04-11,"53",10224,498,9887,483,1,1,10411,511,10538,525,337,15
"Washington",2020-04-12,"53",10411,511,10224,498,1,1,10538,525,10694,552,187,13
"Washington",2020-04-13,"53",10538,525,10411,511,1,1,10694,552,10783,572,127,14
"Washington",2020-04-14,"53",10694,552,10538,525,1,1,10783,572,11152,588,156,27
"Washington",2020-04-15,"53",10783,572,10694,552,1,1,11152,588,11445,610,89,20
"Washington",2020-04-16,"53",11152,588,10783,572,1,1,11445,610,11802,629,369,16
"Washington",2020-04-17,"53",11445,610,11152,588,1,1,11802,629,11805,637,293,22
"Washington",2020-04-18,"53",11802,629,11445,610,1,1,11805,637,12191,661,357,19
"Washington",2020-04-19,"53",11805,637,11802,629,1,1,12191,661,12345,683,3,8
"Washington",2020-04-20,"53",12191,661,11805,637,1,1,12345,683,12539,696,386,24
"Washington",2020-04-21,"53",12345,683,12191,661,1,1,12539,696,12906,717,154,22
"Washington",2020-04-22,"53",12539,696,12345,683,1,1,12906,717,13120,731,194,13
"Washington",2020-04-23,"53",12906,717,12539,696,1,1,13120,731,13484,743,367,21
"Washington",2020-04-24,"53",13120,731,12906,717,1,1,13484,743,13663,757,214,14
"Washington",2020-04-25,"53",13484,743,13120,731,1,1,13663,757,13864,771,364,12
"Washington",2020-04-26,"53",13663,757,13484,743,1,1,13864,771,14059,792,179,14
"Washington",2020-04-27,"53",13864,771,13663,757,1,1,14059,792,14378,805,201,14
"Washington",2020-04-28,"53",14059,792,13864,771,1,1,14378,805,14696,822,195,21
"Washington",2020-04-29,"53",14378,805,14059,792,1,1,14696,822,15010,829,319,13
"Washington",2020-04-30,"53",14696,822,14378,805,1,1,15010,829,15253,833,318,17
"Washington",2020-05-01,"53",15010,829,14696,822,1,1,15253,833,15809,840,314,7
"Washington",2020-05-02,"53",15253,833,15010,829,1,1,15809,840,15905,846,243,4
"Washington",2020-05-03,"53",15809,840,15253,833,1,1,15905,846,16081,863,556,7
"Washington",2020-05-04,"53",15905,846,15809,840,1,1,16081,863,16713,881,96,6
"Washington",2020-05-05,"53",16081,863,15905,846,1,1,16713,881,17017,903,176,17
"Washington",2020-05-06,"53",16713,881,16081,863,1,1,17017,903,17297,915,632,18
"Washington",2020-05-07,"53",17017,903,16713,881,1,1,17297,915,17446,925,304,22
"Washington",2020-05-08,"53",17297,915,17017,903,1,1,17446,925,17592,939,280,12
"Washington",2020-05-09,"53",17446,925,17297,915,1,1,17592,939,17983,957,149,10
"Washington",2020-05-10,"53",17592,939,17446,925,1,1,17983,957,18186,972,146,14
"Washington",2020-05-11,"53",17983,957,17592,939,1,1,18186,972,18287,977,391,18
"Washington",2020-05-12,"53",18186,972,17983,957,1,1,18287,977,18649,991,203,15
"Washington",2020-05-13,"53",18287,977,18186,972,1,1,18649,991,18913,1008,101,5
"Washington",2020-05-14,"53",18649,991,18287,977,1,1,18913,1008,19109,1015,362,14
"Washington",2020-05-15,"53",18913,1008,18649,991,1,1,19109,1015,19281,1016,264,17
"Washington",2020-05-16,"53",19109,1015,18913,1008,1,1,19281,1016,19521,1020,196,7
"Washington",2020-05-17,"53",19281,1016,19109,1015,1,1,19521,1020,19746,1042,172,1
"Washington",2020-05-18,"53",19521,1020,19281,1016,1,1,19746,1042,19864,1045,240,4
"Washington",2020-05-19,"53",19746,1042,19521,1020,1,1,19864,1045,20033,1054,225,22
"Washington",2020-05-20,"53",19864,1045,19746,1042,1,1,20033,1054,20274,1061,118,3
"Washington",2020-05-21,"53",20033,1054,19864,1045,1,1,20274,1061,20487,1062,169,9
"Washington",2020-05-22,"53",20274,1061,20033,1054,1,1,20487,1062,20732,1069,241,7
"Washington",2020-05-23,"53",20487,1062,20274,1061,1,1,20732,1069,21005,1076,213,1
"Washington",2020-05-24,"53",20732,1069,20487,1062,1,1,21005,1076,21278,1091,245,7
"Washington",2020-05-25,"53",21005,1076,20732,1069,1,1,21278,1091,21565,1106,273,7
"Washington",2020-05-26,"53",21278,1091,21005,1076,1,1,21565,1106,21825,1116,273,15
"Washington",2020-05-27,"53",21565,1106,21278,1091,1,1,21825,1116,22109,1120,287,15
"Washington",2020-05-28,"53",21825,1116,21565,1106,1,1,22109,1120,22347,1126,260,10
"Washington",2020-05-29,"53",22109,1120,21825,1116,1,1,22347,1126,22543,1126,284,4
"Washington",2020-05-30,"53",22347,1126,22109,1120,1,1,22543,1126,23001,1133,238,6
"Washington",2020-05-31,"53",22543,1126,22347,1126,1,1,23001,1133,23336,1139,196,0
"Washington",2020-06-01,"53",23001,1133,22543,1126,1,1,23336,1139,23500,1145,458,7
"Washington",2020-06-02,"53",23336,1139,23001,1133,1,1,23500,1145,23722,1150,335,6
"Washington",2020-06-03,"53",23500,1145,23336,1139,1,1,23722,1150,24267,1160,164,6
"Washington",2020-06-04,"53",23722,1150,23500,1145,1,1,24267,1160,NA,NA,222,5
"Washington",2020-06-05,"53",24267,1160,23722,1150,1,1,NA,NA,NA,NA,545,10
"West Virginia",2020-03-17,"54",1,0,NA,NA,NA,NA,2,0,5,0,NA,NA
"West Virginia",2020-03-18,"54",2,0,1,0,1,1,5,0,8,0,1,0
"West Virginia",2020-03-19,"54",5,0,2,0,1,1,8,0,12,0,3,0
"West Virginia",2020-03-20,"54",8,0,5,0,1,1,12,0,16,0,3,0
"West Virginia",2020-03-21,"54",12,0,8,0,1,1,16,0,16,0,4,0
"West Virginia",2020-03-22,"54",16,0,12,0,1,1,16,0,39,0,4,0
"West Virginia",2020-03-23,"54",16,0,16,0,1,1,39,0,51,0,0,0
"West Virginia",2020-03-24,"54",39,0,16,0,1,1,51,0,76,0,23,0
"West Virginia",2020-03-25,"54",51,0,39,0,1,1,76,0,96,0,12,0
"West Virginia",2020-03-26,"54",76,0,51,0,1,1,96,0,113,0,25,0
"West Virginia",2020-03-27,"54",96,0,76,0,1,1,113,0,124,1,20,0
"West Virginia",2020-03-28,"54",113,0,96,0,1,1,124,1,145,1,17,0
"West Virginia",2020-03-29,"54",124,1,113,0,1,1,145,1,162,1,11,1
"West Virginia",2020-03-30,"54",145,1,124,1,1,1,162,1,191,2,21,0
"West Virginia",2020-03-31,"54",162,1,145,1,1,1,191,2,217,2,17,0
"West Virginia",2020-04-01,"54",191,2,162,1,1,1,217,2,242,2,29,1
"West Virginia",2020-04-02,"54",217,2,191,2,1,1,242,2,282,2,26,0
"West Virginia",2020-04-03,"54",242,2,217,2,1,1,282,2,324,3,25,0
"West Virginia",2020-04-04,"54",282,2,242,2,1,1,324,3,345,4,40,0
"West Virginia",2020-04-05,"54",324,3,282,2,1,1,345,4,412,4,42,1
"West Virginia",2020-04-06,"54",345,4,324,3,1,1,412,4,483,4,21,1
"West Virginia",2020-04-07,"54",412,4,345,4,1,1,483,4,524,5,67,0
"West Virginia",2020-04-08,"54",483,4,412,4,1,1,524,5,537,5,71,0
"West Virginia",2020-04-09,"54",524,5,483,4,1,1,537,5,593,6,41,1
"West Virginia",2020-04-10,"54",537,5,524,5,1,1,593,6,615,8,13,0
"West Virginia",2020-04-11,"54",593,6,537,5,1,1,615,8,638,9,56,1
"West Virginia",2020-04-12,"54",615,8,593,6,1,1,638,9,697,10,22,2
"West Virginia",2020-04-13,"54",638,9,615,8,1,1,697,10,725,12,23,1
"West Virginia",2020-04-14,"54",697,10,638,9,1,1,725,12,739,13,59,1
"West Virginia",2020-04-15,"54",725,12,697,10,1,1,739,13,776,16,28,2
"West Virginia",2020-04-16,"54",739,13,725,12,1,1,776,16,825,18,14,1
"West Virginia",2020-04-17,"54",776,16,739,13,1,1,825,18,890,20,37,3
"West Virginia",2020-04-18,"54",825,18,776,16,1,1,890,20,908,26,49,2
"West Virginia",2020-04-19,"54",890,20,825,18,1,1,908,26,929,26,65,2
"West Virginia",2020-04-20,"54",908,26,890,20,1,1,929,26,939,29,18,6
"West Virginia",2020-04-21,"54",929,26,908,26,1,1,939,29,981,31,21,0
"West Virginia",2020-04-22,"54",939,29,929,26,1,1,981,31,1010,32,10,3
"West Virginia",2020-04-23,"54",981,31,939,29,1,1,1010,32,1025,33,42,2
"West Virginia",2020-04-24,"54",1010,32,981,31,1,1,1025,33,1053,34,29,1
"West Virginia",2020-04-25,"54",1025,33,1010,32,1,1,1053,34,1077,37,15,1
"West Virginia",2020-04-26,"54",1053,34,1025,33,1,1,1077,37,1095,38,28,1
"West Virginia",2020-04-27,"54",1077,37,1053,34,1,1,1095,38,1109,40,24,3
"West Virginia",2020-04-28,"54",1095,38,1077,37,1,1,1109,40,1125,44,18,1
"West Virginia",2020-04-29,"54",1109,40,1095,38,1,1,1125,44,1151,47,14,2
"West Virginia",2020-04-30,"54",1125,44,1109,40,1,1,1151,47,1184,50,16,4
"West Virginia",2020-05-01,"54",1151,47,1125,44,1,1,1184,50,1195,50,26,3
"West Virginia",2020-05-02,"54",1184,50,1151,47,1,1,1195,50,1224,50,33,3
"West Virginia",2020-05-03,"54",1195,50,1184,50,1,1,1224,50,1242,50,11,0
"West Virginia",2020-05-04,"54",1224,50,1195,50,1,1,1242,50,1276,51,29,0
"West Virginia",2020-05-05,"54",1242,50,1224,50,1,1,1276,51,1297,51,18,0
"West Virginia",2020-05-06,"54",1276,51,1242,50,1,1,1297,51,1323,52,34,1
"West Virginia",2020-05-07,"54",1297,51,1276,51,1,1,1323,52,1347,53,21,0
"West Virginia",2020-05-08,"54",1323,52,1297,51,1,1,1347,53,1362,54,26,1
"West Virginia",2020-05-09,"54",1347,53,1323,52,1,1,1362,54,1369,57,24,1
"West Virginia",2020-05-10,"54",1362,54,1347,53,1,1,1369,57,1378,58,15,1
"West Virginia",2020-05-11,"54",1369,57,1362,54,1,1,1378,58,1404,59,7,3
